City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2019-07-07,38.87,83.58,13.75,27.77,41.52,21.24,0.76,18.29,28.9,0.94,6.75,0.31,93,Satisfactory
Mumbai,2019-07-08,32.98,71.2,13.65,29.03,42.68,16.44,0.63,16.72,24.0,2.15,1.82,0.69,77,Satisfactory
Mumbai,2019-07-09,53.17,73.55,17.13,31.57,48.7,25.25,0.72,16.58,28.7,1.91,9.43,0.98,114,Moderate
Mumbai,2019-07-10,40.28,89.38,11.03,27.35,38.38,14.96,0.61,16.79,34.37,0.99,6.89,0.85,106,Moderate
Mumbai,2019-07-11,33.84,65.81,12.09,26.16,38.25,8.47,0.69,12.45,25.23,1.41,8.35,2.32,102,Moderate
Mumbai,2019-07-12,39.38,64.4,16.8,31.95,48.75,21.6,0.59,15.0,29.84,3.41,8.01,2.12,93,Satisfactory
Mumbai,2019-07-13,42.09,99.95,14.79,28.11,42.9,7.76,0.78,15.73,40.69,2.9,4.81,0.49,108,Moderate
Mumbai,2019-07-14,42.37,89.33,18.4,38.17,56.57,15.57,0.56,10.86,29.93,3.24,9.38,0.12,106,Moderate
Mumbai,2019-07-15,37.05,48.28,10.46,24.15,34.61,20.28,0.51,13.07,25.99,2.63,4.48,2.71,76,Satisfactory
Mumbai,2019-07-16,52.0,101.63,13.17,30.01,43.18,30.84,0.79,13.66,31.61,1.73,11.02,1.59,117,Moderate
Mumbai,2019-07-17,45.29,83.34,13.95,24.78,38.73,30.16,0.61,11.25,30.41,0.14,10.25,0.25,97,Satisfactory
Mumbai,2019-07-18,25.21,58.01,14.28,30.64,44.92,19.22,0.26,16.71,22.36,2.59,9.9,0.79,79,Satisfactory
Mumbai,2019-07-19,41.02,88.67,15.27,26.17,41.44,32.08,0.62,15.35,24.48,3.65,9.63,1.51,97,Satisfactory
Mumbai,2019-07-20,34.51,76.44,11.77,25.17,36.94,25.71,0.44,13.8,25.94,1.99,9.33,1.49,91,Satisfactory
Mumbai,2019-07-21,35.29,71.73,9.97,23.4,33.37,11.75,0.48,14.34,30.39,1.26,8.99,1.93,96,Satisfactory
Mumbai,2019-07-22,34.67,52.96,13.53,29.35,42.88,5.08,0.6,17.37,37.29,0.92,11.39,1.13,83,Satisfactory
Mumbai,2019-07-23,33.57,75.41,15.72,32.34,48.06,17.77,0.64,15.51,30.95,2.91,2.99,2.47,103,Moderate
Mumbai,2019-07-24,49.5,74.88,14.87,25.22,40.09,29.11,0.81,17.12,24.78,1.38,8.64,1.05,105,Moderate
Mumbai,2019-07-25,28.78,60.75,18.04,34.11,52.15,10.16,0.52,14.27,28.85,2.92,2.4,0.14,74,Satisfactory
Mumbai,2019-07-26,37.55,65.95,10.92,24.02,34.94,11.27,0.45,18.82,24.08,0.39,9.21,1.01,86,Satisfactory
Mumbai,2019-07-27,32.5,74.06,14.95,31.71,46.66,21.76,0.48,14.28,23.65,2.27,2.37,1.31,95,Satisfactory
Mumbai,2019-07-28,29.54,48.24,15.33,32.4,47.73,28.34,0.4,15.8,28.48,2.7,9.22,2.89,66,Satisfactory
Mumbai,2019-07-29,35.68,82.14,14.19,32.24,46.43,16.78,0.62,12.53,30.27,1.41,11.02,2.43,100,Satisfactory
Mumbai,2019-07-30,36.99,90.68,14.74,31.87,46.61,23.72,0.72,15.59,28.64,2.19,10.05,1.73,108,Moderate
Mumbai,2019-07-31,48.72,79.92,18.56,34.51,53.07,26.99,0.69,17.91,25.21,1.12,11.95,3.0,104,Moderate
Mumbai,2019-08-01,41.29,94.09,14.97,34.17,49.14,33.14,0.67,15.85,27.39,3.99,8.08,2.71,118,Moderate
Mumbai,2019-08-02,39.39,91.08,17.23,33.57,50.8,8.25,0.61,14.51,30.38,0.34,10.66,0.48,105,Moderate
Mumbai,2019-08-03,21.88,49.61,12.61,26.14,38.75,17.62,0.41,15.17,28.59,4.15,5.44,0.31,67,Satisfactory
Mumbai,2019-08-04,48.47,99.68,12.63,23.55,36.18,27.61,0.65,14.61,25.92,1.47,11.88,0.93,117,Moderate
Mumbai,2019-08-05,38.7,71.97,14.16,31.57,45.73,14.2,0.43,11.47,29.8,1.54,8.76,1.82,80,Satisfactory
Mumbai,2019-08-06,46.34,70.96,15.85,32.43,48.28,29.45,0.68,11.84,25.45,2.85,11.52,2.07,93,Satisfactory
Mumbai,2019-08-07,42.02,79.14,14.26,32.04,46.3,16.87,0.67,15.08,26.89,0.49,3.54,1.75,104,Moderate
Mumbai,2019-08-08,40.86,82.27,11.47,27.45,38.92,7.37,0.66,17.23,25.16,3.74,3.92,1.12,99,Satisfactory
Mumbai,2019-08-09,38.93,58.35,12.93,30.38,43.31,18.51,0.57,13.85,29.33,2.19,10.25,1.15,72,Satisfactory
Mumbai,2019-08-10,34.25,81.32,17.7,37.17,54.87,19.67,0.6,12.02,25.87,4.29,4.18,0.16,95,Satisfactory
Mumbai,2019-08-11,33.96,75.76,12.96,24.14,37.1,16.19,0.83,15.46,32.58,0.37,7.36,2.61,93,Satisfactory
Mumbai,2019-08-12,28.04,62.53,12.38,20.66,33.04,13.48,0.35,15.28,33.07,2.47,1.58,2.99,68,Satisfactory
Mumbai,2019-08-13,28.88,72.73,13.98,28.88,42.86,6.0,0.46,16.49,23.79,2.97,11.4,2.47,87,Satisfactory
Mumbai,2019-08-14,44.05,66.3,15.23,27.92,43.15,13.71,0.6,13.14,26.99,0.73,10.51,2.42,102,Moderate
Mumbai,2019-08-15,39.24,85.9,13.89,28.19,42.08,33.26,0.69,14.67,29.5,2.84,7.67,2.52,111,Moderate
Mumbai,2019-08-16,46.51,69.83,12.19,25.77,37.96,12.03,0.45,14.93,23.06,0.31,11.0,1.67,92,Satisfactory
Mumbai,2019-08-17,41.45,68.05,15.72,28.11,43.83,22.9,0.49,13.94,35.62,0.9,5.96,2.21,98,Satisfactory
Mumbai,2019-08-18,32.61,68.95,14.35,25.68,40.03,8.37,0.45,13.41,20.26,0.1,9.94,0.71,70,Satisfactory
Mumbai,2019-08-19,55.26,79.94,13.27,31.96,45.23,17.06,0.71,12.84,31.04,3.17,9.86,0.21,126,Moderate
Mumbai,2019-08-20,29.26,61.73,8.34,20.05,28.39,32.44,0.34,15.8,22.33,1.7,5.22,0.24,70,Satisfactory
Mumbai,2019-08-21,35.91,74.01,16.05,34.52,50.57,34.05,0.57,14.23,33.83,1.9,10.41,2.26,91,Satisfactory
Mumbai,2019-08-22,34.89,60.66,13.09,27.76,40.85,32.87,0.57,11.98,21.4,4.37,1.33,0.42,85,Satisfactory
Mumbai,2019-08-23,30.89,54.39,17.48,31.47,48.95,10.82,0.63,15.86,25.04,4.34,9.36,0.43,79,Satisfactory
Mumbai,2019-08-24,38.2,69.23,14.99,33.51,48.5,23.67,0.57,15.14,29.02,1.25,2.21,2.28,94,Satisfactory
Mumbai,2019-08-25,19.89,60.37,10.84,24.26,35.1,18.23,0.34,16.72,22.11,3.69,11.67,0.74,74,Satisfactory
Mumbai,2019-08-26,39.54,63.56,16.8,29.72,46.52,28.1,0.86,15.49,31.7,4.35,6.54,0.92,96,Satisfactory
Mumbai,2019-08-27,38.07,114.88,12.17,22.37,34.54,24.35,0.85,12.19,31.09,1.75,5.54,0.54,123,Moderate
Mumbai,2019-08-28,33.99,60.7,13.29,33.19,46.48,10.01,0.68,17.0,31.01,1.53,1.21,0.62,82,Satisfactory
Mumbai,2019-08-29,38.33,107.37,11.7,28.49,40.19,31.1,0.82,15.99,28.44,1.61,10.38,2.08,111,Moderate
Mumbai,2019-08-30,38.24,70.4,15.98,32.66,48.64,13.9,0.56,15.52,17.76,1.83,6.7,2.49,94,Satisfactory
Mumbai,2019-08-31,39.6,74.74,14.2,24.78,38.98,31.02,0.8,15.85,30.96,1.04,4.09,0.63,102,Moderate
Mumbai,2019-09-01,52.82,78.7,13.98,27.52,41.5,22.39,0.76,13.89,27.46,2.08,7.03,0.32,118,Moderate
Mumbai,2019-09-02,55.52,82.93,12.53,24.65,37.18,33.75,0.67,13.54,38.59,0.76,7.59,0.19,120,Moderate
Mumbai,2019-09-03,36.35,57.66,14.1,33.29,47.39,24.06,0.29,15.8,21.8,2.04,1.16,1.66,84,Satisfactory
Mumbai,2019-09-04,51.33,56.12,15.01,29.73,44.74,10.34,0.67,13.05,29.57,1.46,4.67,2.31,114,Moderate
Mumbai,2019-09-05,32.09,72.98,14.58,32.33,46.91,14.45,0.59,11.0,29.21,2.11,11.41,1.97,91,Satisfactory
Mumbai,2019-09-06,44.26,109.15,12.01,29.74,41.75,34.76,0.67,15.67,28.18,2.95,5.86,1.07,123,Moderate
Mumbai,2019-09-07,39.39,77.7,13.1,28.24,41.34,6.77,0.64,17.61,25.12,1.76,2.44,2.77,106,Moderate
Mumbai,2019-09-08,43.74,91.56,14.65,32.36,47.01,19.77,0.61,14.98,19.31,2.72,1.53,0.37,115,Moderate
Mumbai,2019-09-09,48.26,88.66,17.17,33.73,50.9,14.52,0.69,17.39,23.61,3.85,6.36,0.95,121,Moderate
Mumbai,2019-09-10,38.27,56.81,17.19,34.55,51.74,19.98,0.6,14.43,30.67,1.82,7.18,1.63,84,Satisfactory
Mumbai,2019-09-11,30.21,92.53,10.11,25.13,35.24,31.11,0.71,15.92,28.5,1.18,5.57,0.54,103,Moderate
Mumbai,2019-09-12,31.67,74.87,14.24,32.28,46.52,23.45,0.52,10.63,25.63,4.06,0.94,1.22,73,Satisfactory
Mumbai,2019-09-13,32.26,71.66,17.41,37.82,55.23,16.06,0.63,16.14,27.57,3.52,9.36,0.74,88,Satisfactory
Mumbai,2019-09-14,39.19,81.46,14.82,27.25,42.07,23.52,0.78,14.76,31.1,3.02,1.8,0.27,114,Moderate
Mumbai,2019-09-15,42.94,98.62,13.1,28.4,41.5,26.49,0.66,15.35,28.07,2.61,7.18,1.58,103,Moderate
Mumbai,2019-09-16,37.69,73.7,15.08,29.15,44.23,32.65,0.66,13.98,33.05,2.05,0.72,2.97,94,Satisfactory
Mumbai,2019-09-17,37.08,93.61,18.51,34.78,53.29,10.74,0.61,16.0,27.7,3.4,2.85,2.5,94,Satisfactory
Mumbai,2019-09-18,41.48,69.64,11.66,28.33,39.99,11.13,0.87,15.45,27.0,3.58,2.38,2.04,108,Moderate
Mumbai,2019-09-19,56.66,82.93,11.01,24.66,35.67,11.5,0.76,16.79,29.83,3.68,8.14,1.14,114,Moderate
Mumbai,2019-09-20,46.04,112.62,17.3,31.51,48.81,19.76,0.96,14.67,26.96,2.97,1.49,1.99,129,Moderate
Mumbai,2019-09-21,42.51,91.09,14.01,26.2,40.21,23.95,1.04,10.78,31.21,4.08,7.12,1.11,120,Moderate
Mumbai,2019-09-22,49.48,86.5,15.54,27.77,43.31,14.75,0.8,12.31,26.15,3.64,1.95,2.2,123,Moderate
Mumbai,2019-09-23,42.07,72.7,14.48,28.35,42.83,26.58,0.61,16.15,25.34,2.72,7.61,2.76,109,Moderate
Mumbai,2019-09-24,53.72,105.93,11.25,17.47,28.72,6.89,0.85,10.91,28.19,4.17,2.49,0.31,130,Moderate
Mumbai,2019-09-25,36.63,78.5,16.68,33.18,49.86,25.22,0.68,12.95,30.23,1.2,2.18,2.67,111,Moderate
Mumbai,2019-09-26,30.54,94.77,14.7,26.46,41.16,12.16,0.62,17.13,28.83,1.48,4.85,0.7,108,Moderate
Mumbai,2019-09-27,55.27,88.42,12.26,30.33,42.59,8.42,0.69,15.68,27.9,3.0,6.59,0.23,119,Moderate
Mumbai,2019-09-28,63.97,110.8,13.2,31.32,44.52,10.71,1.04,16.31,30.82,2.24,5.69,0.63,145,Moderate
Mumbai,2019-09-29,57.05,91.16,12.62,25.51,38.13,19.55,0.75,13.25,24.47,2.82,4.46,1.56,132,Moderate
Mumbai,2019-09-30,29.37,64.74,9.99,24.36,34.35,18.26,0.56,16.64,26.32,2.83,11.98,1.59,85,Satisfactory
Mumbai,2019-10-01,35.56,83.88,13.15,24.59,37.74,18.92,0.79,19.58,32.47,2.92,10.16,1.84,114,Moderate
Mumbai,2019-10-02,51.03,89.42,14.25,26.31,40.56,17.69,0.75,18.35,29.1,2.28,7.06,2.82,103,Moderate
Mumbai,2019-10-03,58.61,94.01,12.12,26.78,38.9,10.15,0.77,16.38,32.46,0.15,10.8,1.39,119,Moderate
Mumbai,2019-10-04,40.13,67.14,13.86,26.89,40.75,34.18,0.68,18.08,27.56,2.89,11.39,2.65,109,Moderate
Mumbai,2019-10-05,46.75,107.32,17.09,30.71,47.8,34.55,0.83,13.42,27.76,3.17,7.96,2.94,118,Moderate
Mumbai,2019-10-06,51.52,78.48,11.27,25.32,36.59,22.98,0.81,14.34,25.11,1.15,5.72,2.25,120,Moderate
Mumbai,2019-10-07,54.41,88.68,15.37,30.48,45.85,9.96,0.95,14.63,26.55,0.45,11.99,0.13,135,Moderate
Mumbai,2019-10-08,49.82,96.89,12.25,26.32,38.57,12.57,0.74,15.24,31.81,0.6,6.25,1.4,127,Moderate
Mumbai,2019-10-09,64.65,114.57,14.29,26.74,41.03,27.52,1.07,11.6,29.7,1.53,1.64,2.76,153,Moderate
Mumbai,2019-10-10,42.74,79.57,15.25,31.64,46.89,20.98,0.69,13.16,26.87,4.2,4.0,1.9,103,Moderate
Mumbai,2019-10-11,41.54,82.61,13.46,27.73,41.19,16.4,0.84,12.47,31.0,3.69,6.12,2.46,116,Moderate
Mumbai,2019-10-12,46.0,85.25,13.81,32.77,46.58,13.09,0.68,13.25,32.46,2.68,3.4,2.02,113,Moderate
Mumbai,2019-10-13,38.54,71.43,16.8,30.73,47.53,20.84,0.67,15.53,24.07,2.42,4.85,0.25,103,Moderate
Mumbai,2019-10-14,60.78,102.16,15.16,27.76,42.92,31.96,0.77,11.92,31.44,0.37,7.11,1.11,142,Moderate
Mumbai,2019-10-15,70.96,117.77,12.41,24.22,36.63,15.57,0.96,14.59,32.39,4.09,6.62,2.92,151,Moderate
Mumbai,2019-10-16,51.26,96.26,17.33,38.81,56.14,31.56,0.92,15.8,23.06,0.59,10.87,1.91,124,Moderate
Mumbai,2019-10-17,53.02,72.55,12.25,29.57,41.82,10.58,0.76,13.41,32.04,3.88,1.55,0.8,125,Moderate
Mumbai,2019-10-18,39.77,86.09,16.69,37.51,54.2,5.35,0.9,16.26,16.77,0.74,4.31,1.86,102,Moderate
Mumbai,2019-10-19,55.63,81.3,17.15,34.39,51.54,5.83,1.02,13.22,30.3,1.07,11.38,2.16,135,Moderate
Mumbai,2019-10-20,56.79,106.5,16.49,29.5,45.99,8.92,0.81,16.69,27.78,2.08,7.4,2.98,132,Moderate
Mumbai,2019-10-21,56.25,117.2,16.77,32.33,49.1,29.0,1.09,19.89,25.36,2.86,5.55,2.22,153,Moderate
Mumbai,2019-10-22,57.93,91.58,13.69,29.03,42.72,23.33,1.03,14.45,17.98,0.34,2.72,0.11,136,Moderate
Mumbai,2019-10-23,65.52,89.58,13.17,25.1,38.27,30.63,0.92,11.32,26.92,3.75,9.78,1.29,156,Moderate
Mumbai,2019-10-24,60.79,122.87,12.62,30.02,42.64,12.91,0.89,13.98,29.72,2.45,7.68,1.16,168,Moderate
Mumbai,2019-10-25,47.95,98.17,10.82,23.32,34.14,9.5,0.75,14.39,29.47,0.21,2.49,2.49,126,Moderate
Mumbai,2019-10-26,42.33,54.28,12.91,22.84,35.75,30.15,0.69,14.84,25.73,1.9,8.39,0.65,99,Satisfactory
Mumbai,2019-10-27,53.45,101.09,14.58,30.07,44.65,29.8,0.77,18.95,24.84,0.28,5.57,2.48,130,Moderate
Mumbai,2019-10-28,52.33,98.6,17.68,35.18,52.86,6.71,0.75,13.93,23.3,0.51,3.57,0.83,130,Moderate
Mumbai,2019-10-29,54.4,109.04,14.63,26.06,40.69,13.68,0.89,18.38,34.65,3.64,6.15,0.32,148,Moderate
Mumbai,2019-10-30,57.87,94.82,11.39,26.81,38.2,21.29,0.95,14.56,29.56,1.01,4.38,1.3,133,Moderate
Mumbai,2019-10-31,53.84,96.13,14.22,29.45,43.67,24.42,0.87,14.4,28.88,2.63,2.6,0.14,150,Moderate
Mumbai,2019-11-01,49.06,104.36,13.83,31.15,44.98,17.56,1.0,17.17,23.75,3.72,0.6,0.78,130,Moderate
Mumbai,2019-11-02,64.04,101.76,18.36,35.88,54.24,32.16,0.73,15.66,28.79,0.75,9.07,2.95,148,Moderate
Mumbai,2019-11-03,47.65,90.38,15.52,32.11,47.63,10.83,0.92,14.55,27.95,4.3,4.03,1.12,127,Moderate
Mumbai,2019-11-04,39.0,79.54,15.27,34.56,49.83,29.49,0.73,11.6,30.67,1.06,2.16,0.36,118,Moderate
Mumbai,2019-11-05,55.05,107.57,13.67,29.05,42.72,8.87,1.09,15.01,27.19,1.28,8.71,1.48,137,Moderate
Mumbai,2019-11-06,51.47,72.88,16.4,33.92,50.32,5.89,0.92,14.43,30.54,0.55,11.62,1.7,129,Moderate
Mumbai,2019-11-07,57.43,93.26,12.5,25.52,38.02,33.88,1.1,15.17,25.24,2.67,11.58,1.01,140,Moderate
Mumbai,2019-11-08,54.8,112.33,14.6,27.14,41.74,28.72,0.92,12.03,32.47,2.69,7.09,1.28,140,Moderate
Mumbai,2019-11-09,53.0,107.85,13.82,26.78,40.6,11.93,0.81,11.44,28.54,1.76,0.56,2.91,129,Moderate
Mumbai,2019-11-10,55.2,121.18,16.98,30.94,47.92,12.74,0.92,15.71,34.32,1.7,8.15,0.51,143,Moderate
Mumbai,2019-11-11,66.68,135.8,15.48,29.82,45.3,13.84,1.12,15.81,22.43,1.34,2.97,2.74,162,Moderate
Mumbai,2019-11-12,52.38,97.48,17.59,39.02,56.61,8.47,0.8,14.27,30.02,4.38,5.49,0.51,136,Moderate
Mumbai,2019-11-13,61.71,110.04,11.36,25.97,37.33,27.7,0.94,17.25,26.76,0.2,5.33,2.96,139,Moderate
Mumbai,2019-11-14,53.06,81.28,15.61,35.4,51.01,22.19,0.66,17.34,29.41,1.06,1.16,2.77,120,Moderate
Mumbai,2019-11-15,52.47,99.56,15.01,31.58,46.59,32.38,1.18,18.22,27.12,1.45,0.89,0.53,162,Moderate
Mumbai,2019-11-16,49.47,118.42,18.49,33.76,52.25,33.37,0.94,14.94,25.29,0.42,6.91,1.11,132,Moderate
Mumbai,2019-11-17,66.65,99.75,15.54,29.41,44.95,16.35,0.88,9.6,27.14,4.0,11.37,0.36,143,Moderate
Mumbai,2019-11-18,65.95,106.55,14.11,34.65,48.76,8.38,0.83,14.37,29.89,2.77,8.07,2.23,158,Moderate
Mumbai,2019-11-19,51.24,96.01,12.17,24.19,36.36,34.0,1.04,14.06,24.29,2.65,4.28,0.63,140,Moderate
Mumbai,2019-11-20,60.86,109.07,14.38,34.01,48.39,20.99,1.18,15.28,30.64,2.02,7.73,0.25,153,Moderate
Mumbai,2019-11-21,52.37,92.05,14.96,27.39,42.35,17.03,0.94,15.37,29.86,2.12,8.97,2.64,128,Moderate
Mumbai,2019-11-22,67.4,124.28,18.94,35.17,54.11,33.49,0.99,16.57,23.08,3.53,0.88,2.21,152,Moderate
Mumbai,2019-11-23,60.84,117.58,11.74,23.8,35.54,6.59,1.14,15.77,23.72,2.05,9.23,0.29,169,Moderate
Mumbai,2019-11-24,62.67,91.9,13.03,30.46,43.49,18.93,0.96,14.09,23.42,0.39,2.22,1.68,146,Moderate
Mumbai,2019-11-25,52.63,123.32,12.73,29.74,42.47,32.26,0.84,15.14,28.5,4.47,11.97,2.42,144,Moderate
Mumbai,2019-11-26,50.71,107.85,15.5,36.83,52.33,8.54,1.06,16.81,31.18,4.32,11.62,2.28,138,Moderate
Mumbai,2019-11-27,62.42,111.48,14.12,29.03,43.15,26.18,1.05,11.18,24.69,1.51,4.83,2.7,154,Moderate
Mumbai,2019-11-28,60.35,117.19,13.79,33.01,46.8,30.15,1.08,20.09,28.99,4.0,11.06,1.32,154,Moderate
Mumbai,2019-11-29,66.05,126.35,10.14,22.87,33.01,18.15,1.0,15.39,27.35,0.89,3.09,0.16,170,Moderate
Mumbai,2019-11-30,56.1,105.28,13.45,31.43,44.88,30.93,0.97,13.99,30.0,2.97,8.28,2.12,135,Moderate
Mumbai,2019-12-01,61.95,109.96,16.91,35.02,51.93,22.6,1.02,14.88,16.98,1.86,2.41,0.83,153,Moderate
Mumbai,2019-12-02,64.29,148.87,11.79,29.1,40.89,13.43,1.22,11.29,18.99,2.08,3.44,2.19,177,Moderate
Mumbai,2019-12-03,57.89,121.52,15.08,26.29,41.37,16.85,1.0,15.0,36.0,4.16,10.12,2.28,150,Moderate
Mumbai,2019-12-04,40.69,85.62,13.58,29.48,43.06,25.84,0.81,17.55,30.09,2.43,10.16,0.89,120,Moderate
Mumbai,2019-12-05,72.64,147.1,8.91,19.3,28.21,24.34,1.22,11.85,33.72,3.88,5.01,0.94,174,Moderate
Mumbai,2019-12-06,58.52,107.06,17.1,38.58,55.68,28.24,1.11,13.0,29.65,4.02,3.4,1.76,154,Moderate
Mumbai,2019-12-07,68.12,120.96,15.95,36.29,52.24,20.66,1.06,19.97,29.78,1.76,4.56,2.22,161,Moderate
Mumbai,2019-12-08,55.32,94.31,19.92,38.99,58.91,20.58,0.83,13.94,30.09,0.72,5.96,1.01,133,Moderate
Mumbai,2019-12-09,55.92,93.57,16.23,35.24,51.47,34.19,0.85,14.2,22.31,0.1,4.68,2.46,125,Moderate
Mumbai,2019-12-10,50.66,103.9,16.26,34.34,50.6,17.06,0.97,10.78,29.03,0.44,7.99,1.93,133,Moderate
Mumbai,2019-12-11,49.06,105.07,15.54,28.84,44.38,14.57,0.78,11.21,30.92,3.03,11.27,2.17,136,Moderate
Mumbai,2019-12-12,57.22,132.69,17.86,33.24,51.1,28.35,0.78,13.27,33.91,1.26,6.71,1.49,151,Moderate
Mumbai,2019-12-13,59.42,105.87,14.93,35.0,49.93,33.77,1.01,16.97,27.1,2.81,4.32,2.24,140,Moderate
Mumbai,2019-12-14,70.49,128.65,13.33,30.91,44.24,19.58,1.03,12.69,20.37,3.75,7.19,1.51,167,Moderate
Mumbai,2019-12-15,58.83,103.65,17.52,39.22,56.74,8.1,0.85,13.54,32.78,0.49,9.22,2.79,150,Moderate
Mumbai,2019-12-16,65.13,138.47,16.28,29.13,45.41,7.3,1.05,17.43,24.54,3.21,10.65,0.45,167,Moderate
Mumbai,2019-12-17,56.68,114.28,15.59,35.84,51.43,28.74,0.86,14.58,24.96,4.38,3.13,0.3,150,Moderate
Mumbai,2019-12-18,59.42,116.06,18.75,37.7,56.45,31.74,1.09,14.67,38.06,0.49,1.11,2.06,160,Moderate
Mumbai,2019-12-19,57.27,117.75,14.1,28.82,42.92,29.3,1.0,16.4,28.11,4.36,8.31,0.69,159,Moderate
Mumbai,2019-12-20,54.36,114.44,12.08,22.3,34.38,34.43,0.9,17.16,26.76,1.04,10.08,1.89,141,Moderate
Mumbai,2019-12-21,56.09,99.0,16.79,32.18,48.97,24.03,0.85,13.23,21.6,3.36,9.74,0.2,136,Moderate
Mumbai,2019-12-22,64.73,117.68,18.15,34.79,52.94,26.6,0.93,16.99,28.46,2.24,3.14,1.84,162,Moderate
Mumbai,2019-12-23,57.62,105.76,10.93,22.98,33.91,28.82,0.95,17.25,35.23,0.54,0.96,0.26,145,Moderate
Mumbai,2019-12-24,68.75,120.09,13.4,33.25,46.65,22.09,1.05,10.97,32.52,0.98,10.51,2.88,165,Moderate
Mumbai,2019-12-25,59.68,115.65,15.78,30.62,46.4,15.03,1.01,16.5,34.59,3.0,5.45,2.8,162,Moderate
Mumbai,2019-12-26,67.25,128.27,15.06,33.35,48.41,20.37,1.07,15.7,27.11,3.87,8.23,2.34,159,Moderate
Mumbai,2019-12-27,60.36,126.66,17.19,34.91,52.1,26.73,0.81,13.6,24.17,2.2,2.97,1.03,148,Moderate
Mumbai,2019-12-28,67.64,108.83,16.17,30.21,46.38,25.12,1.2,17.36,26.96,3.8,1.68,2.5,165,Moderate
Mumbai,2019-12-29,73.69,124.11,13.38,27.07,40.45,12.1,1.19,12.53,19.23,4.08,11.36,0.79,165,Moderate
Mumbai,2019-12-30,68.58,116.87,17.99,33.77,51.76,11.31,1.15,18.11,29.25,3.67,10.74,0.29,177,Moderate
Mumbai,2019-12-31,59.61,119.16,19.68,39.08,58.76,14.67,1.02,13.14,23.52,1.22,11.02,1.46,149,Moderate
Mumbai,2020-01-01,71.0,121.84,16.17,34.7,50.87,30.97,1.07,14.95,26.05,3.47,2.75,1.02,173,Moderate
Mumbai,2020-01-02,62.07,122.96,17.69,32.46,50.15,18.9,0.81,15.12,29.16,2.65,9.92,0.72,136,Moderate
Mumbai,2020-01-03,70.59,125.62,18.64,35.15,53.79,26.26,1.13,14.98,31.72,1.95,10.47,0.22,176,Moderate
Mumbai,2020-01-04,70.48,131.34,16.15,28.29,44.44,21.25,1.0,11.26,32.79,3.96,9.73,0.24,181,Moderate
Mumbai,2020-01-05,71.35,139.25,16.98,33.0,49.98,24.99,1.2,15.4,29.13,0.47,3.23,2.09,180,Moderate
Mumbai,2020-01-06,52.72,105.18,13.56,28.72,42.28,11.4,1.02,15.36,22.07,3.96,11.42,2.96,138,Moderate
Mumbai,2020-01-07,63.39,137.83,15.35,36.19,51.54,33.32,1.0,14.46,28.58,3.75,2.1,2.05,155,Moderate
Mumbai,2020-01-08,43.56,90.76,16.2,33.92,50.12,18.21,0.96,12.48,24.16,1.41,1.43,0.66,130,Moderate
Mumbai,2020-01-09,76.0,138.79,15.09,28.39,43.48,26.74,1.06,15.7,22.26,0.83,2.74,0.42,184,Moderate
Mumbai,2020-01-10,57.05,127.53,16.7,33.13,49.83,17.9,1.05,14.27,34.14,2.6,3.49,1.76,168,Moderate
Mumbai,2020-01-11,52.73,98.92,11.03,27.57,38.6,8.13,0.83,19.4,21.54,3.76,1.76,0.7,144,Moderate
Mumbai,2020-01-12,67.57,122.12,13.15,20.93,34.08,10.14,0.95,15.53,27.97,0.92,4.74,0.72,167,Moderate
Mumbai,2020-01-13,62.5,105.52,15.94,32.44,48.38,9.16,1.03,18.27,32.43,0.92,4.61,2.77,157,Moderate
Mumbai,2020-01-14,70.1,121.99,12.76,30.87,43.63,14.46,0.91,14.01,27.48,3.71,7.87,1.44,162,Moderate
Mumbai,2020-01-15,63.42,121.26,9.3,23.1,32.4,32.15,1.07,11.58,23.81,2.04,3.16,1.06,154,Moderate
Mumbai,2020-01-16,67.35,121.87,16.86,30.18,47.04,10.14,0.89,15.04,25.21,0.85,6.11,2.12,160,Moderate
Mumbai,2020-01-17,60.59,120.52,12.76,31.55,44.31,7.3,1.04,15.9,22.16,0.4,7.72,0.51,153,Moderate
Mumbai,2020-01-18,74.36,103.28,16.27,33.25,49.52,5.95,1.11,12.49,27.08,3.63,7.88,2.25,167,Moderate
Mumbai,2020-01-19,54.09,120.78,16.42,31.25,47.67,33.52,0.98,13.64,23.75,2.07,2.57,0.74,167,Moderate
Mumbai,2020-01-20,70.09,134.1,13.83,30.7,44.53,14.12,1.25,19.01,31.27,1.62,7.0,2.59,186,Moderate
Mumbai,2020-01-21,56.41,101.68,18.63,35.96,54.59,21.84,0.96,14.52,27.91,0.95,9.71,0.12,142,Moderate
Mumbai,2020-01-22,65.35,137.76,13.66,26.1,39.76,10.62,0.96,11.53,31.28,3.58,7.42,1.12,181,Moderate
Mumbai,2020-01-23,53.18,94.78,14.8,34.2,49.0,31.13,0.85,16.25,31.59,3.21,1.12,1.98,123,Moderate
Mumbai,2020-01-24,63.03,130.14,16.76,33.26,50.02,28.0,1.15,14.9,16.51,3.75,7.36,2.66,172,Moderate
Mumbai,2020-01-25,61.44,104.01,15.34,29.4,44.74,8.43,1.05,18.59,27.57,4.27,10.2,2.58,153,Moderate
